step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,2.0145,0.4859,0.7090,0.0994,-0.3092,-0.1023,rough,14.0,0,6.409
20,0.64,2.1912,0.4468,0.7702,0.1047,-0.4220,-0.1641,rough,14.0,0,6.247
30,0.96,2.5369,0.3802,0.9336,0.1094,-0.4539,-0.1842,rough,14.0,0,5.932
40,1.28,2.8731,0.3077,1.0983,0.1155,-0.4553,-0.2255,rough,14.0,0,5.632
50,1.60,3.1904,0.2197,1.2546,0.1284,-0.4450,-0.2802,rough,14.0,0,5.360
60,1.92,3.5196,0.1204,1.4098,0.1131,-0.4367,-0.2553,rough,14.0,0,5.088
70,2.24,3.8585,0.0264,1.5685,0.0930,-0.4083,-0.2273,rough,14.0,0,4.814
80,2.56,4.1997,-0.0525,1.7141,0.0637,-0.3885,-0.1737,rough,14.0,0,4.542
90,2.88,4.5490,-0.1149,1.8566,0.0359,-0.3758,-0.1251,rough,14.0,0,4.266
100,3.20,4.8973,-0.1600,1.9910,0.0298,-0.3458,-0.0932,rough,14.0,0,3.993
110,3.52,5.2357,-0.1932,2.1128,0.0259,-0.3429,-0.0806,rough,14.0,0,3.735
120,3.84,5.5715,-0.2214,2.2289,0.0254,-0.3299,-0.0577,rough,14.0,0,3.489
130,4.16,5.8972,-0.2394,2.3401,0.0139,-0.3197,-0.0430,rough,14.0,0,3.260
140,4.48,6.2128,-0.2535,2.4436,0.0073,-0.3131,-0.0238,rough,14.0,0,3.052
150,4.80,6.5142,-0.2607,2.5426,0.0049,-0.3134,-0.0150,rough,14.0,0,2.868
160,5.12,6.8003,-0.2651,2.6354,0.0033,-0.3133,-0.0088,rough,14.0,0,2.709
170,5.44,7.0696,-0.2674,2.7225,0.0022,-0.3125,-0.0048,rough,14.0,0,2.579
180,5.76,7.3205,-0.2687,2.8036,0.0016,-0.3134,-0.0021,rough,14.0,0,2.477
190,6.08,7.5530,-0.2692,2.8789,0.0012,-0.3135,-0.0007,rough,14.0,0,2.402
200,6.40,7.8164,-0.2694,2.8995,0.0012,0.0673,-0.0003,rough,14.0,0,2.341
210,6.72,8.2531,-0.2831,2.6766,0.3289,1.3906,0.2567,rough,14.0,0,2.317
220,7.04,8.7038,-0.4281,2.3053,2.2314,-0.1435,3.0030,rough,14.0,0,2.507
230,7.36,8.9877,-0.7392,2.1689,2.6372,0.4626,2.7316,rough,14.0,0,2.874
240,7.68,9.1272,-0.8777,2.1784,2.7440,0.2463,2.7473,rough,14.0,0,3.046
250,8.00,9.2606,-0.9912,2.1986,2.7474,0.3440,2.7863,rough,14.0,0,3.195
260,8.32,9.4256,-1.0770,2.2622,2.7703,0.6192,3.0748,rough,14.0,0,3.332
270,8.64,9.5425,-1.0549,2.3411,3.0269,0.7076,-2.9133,rough,14.0,0,3.355
280,8.96,9.6235,-0.9499,2.4384,-2.9267,0.6751,-2.3998,rough,14.0,0,3.292
290,9.28,9.5722,-0.9793,2.3902,-2.5572,0.4390,-1.7372,rough,14.0,0,3.298
300,9.60,9.4944,-1.2082,2.2713,-2.5459,0.3390,-1.7351,rough,14.0,0,3.479
310,9.92,9.4019,-1.4348,2.1985,-2.6013,0.0962,-1.8654,rough,14.0,0,3.661
320,10.24,9.3083,-1.6592,2.1416,-2.8119,0.1686,-1.8147,rough,14.0,0,3.847
330,10.56,9.1966,-1.8029,2.1210,-2.9540,-0.0820,-1.9200,rough,14.0,0,3.956
340,10.88,9.1487,-1.7072,2.0827,-2.9625,-0.0645,-1.8268,rough,14.0,0,3.852
350,11.20,9.1292,-1.5639,2.0693,-2.9344,-0.0286,-1.8237,rough,14.0,0,3.708
360,11.52,9.0717,-1.4797,2.0538,-2.8120,-0.0803,-1.7879,rough,14.0,0,3.613
370,11.84,9.0864,-1.3384,2.0519,-2.8559,0.0971,-1.7666,rough,14.0,0,3.479
380,12.16,9.0813,-1.3727,2.0435,-2.8965,0.0442,-1.7852,rough,14.0,0,3.511
390,12.48,9.0818,-1.3821,2.0461,-2.8993,0.0511,-1.7854,rough,14.0,0,3.520
400,12.80,9.0865,-1.3730,2.0502,-2.8967,0.0697,-1.8078,rough,14.0,0,3.512
410,13.12,9.0840,-1.3959,2.0485,-2.8779,0.0269,-1.7991,rough,14.0,0,3.534
420,13.44,9.0765,-1.3479,2.0481,-2.8845,0.0635,-1.7861,rough,14.0,0,3.486
430,13.76,9.0605,-1.3713,2.0458,-2.9192,0.0279,-1.8144,rough,14.0,0,3.505
440,14.08,9.0769,-1.3875,2.0458,-2.8968,0.0258,-1.7665,rough,14.0,0,3.524
450,14.40,9.0770,-1.3813,2.0467,-2.8986,0.0432,-1.7840,rough,14.0,0,3.518
460,14.72,9.0747,-1.4002,2.0459,-2.8756,0.0152,-1.7854,rough,14.0,0,3.536
470,15.04,9.0819,-1.3752,2.0475,-2.9042,0.0598,-1.7946,rough,14.0,0,3.514
480,15.36,9.0831,-1.3779,2.0459,-2.9072,0.0743,-1.8138,rough,14.0,0,3.516
490,15.68,9.0620,-1.3730,2.0457,-2.9189,0.0293,-1.8234,rough,14.0,0,3.507
500,16.00,9.0848,-1.3746,2.0440,-2.9143,0.0661,-1.8015,rough,14.0,0,3.514
510,16.32,9.0809,-1.3713,2.0489,-2.8893,0.0704,-1.7887,rough,14.0,0,3.510
520,16.64,9.0697,-1.4335,2.0457,-2.8299,-0.0600,-1.7468,rough,14.0,0,3.567
530,16.96,9.0826,-1.3707,2.0481,-2.8938,0.0710,-1.7915,rough,14.0,0,3.509
540,17.28,9.0679,-1.4274,2.0467,-2.8425,-0.0548,-1.7382,rough,14.0,0,3.561
550,17.60,9.0881,-1.3144,2.0563,-2.8671,0.1127,-1.7669,rough,14.0,0,3.456
560,17.92,9.0726,-1.2540,2.0645,-2.8176,0.1850,-1.8043,rough,14.0,0,3.394
570,18.24,9.0445,-1.3844,2.0502,-2.9089,-0.0435,-1.8114,rough,14.0,0,3.514
580,18.56,9.0820,-1.4199,2.0518,-2.8869,0.0314,-1.8252,rough,14.0,0,3.557
590,18.88,9.0782,-1.3783,2.0492,-2.9060,0.0636,-1.8376,rough,14.0,0,3.516
600,19.20,9.0754,-1.3971,2.0458,-2.8768,0.0036,-1.7555,rough,14.0,0,3.533
610,19.52,9.0803,-1.3429,2.0539,-2.8850,0.0929,-1.8299,rough,14.0,0,3.482
620,19.84,9.0700,-1.3520,2.0509,-2.8926,0.0722,-1.8070,rough,14.0,0,3.488
